OBJECTID,IHDID,lake_name,New_Key,Area_ac,Volume_ac_ft,MeanDepth_ft,MaxDepth_ft
2138,122382744,Lake Sixteen,16-224,123.3337554,234.5413084,1.90167978,6
2139,122383036,Lake Ella,71-47,118.6686529,664.6963023,5.60127958,18
2140,111860145,Lake Mitigwaki,36-2077,234.3742651,2103.558074,8.97520926,12
2141,83976019,Lake Marjory,69-87,41.51568093,1067.085053,25.7031808,76
2142,60087990,Lake Margrethe,20-44,1912.328037,31650.98193,16.55102122,65
2143,116542693,Lake Perrault,31-1145,37.91016631,600.1427396,15.83065436,37
2144,123146856,Lake of the Clouds,66-575,140.2928448,1126.961282,8.03292059,12
2145,129226232,Lake Leelanau,45-3,932.0115681,22757.14305,24.41723239,62
2146,109945804,Lake Kawbawgam,52-951,167.4793789,638.9061608,3.81483479,6
2147,122383025,Lake Louise,71-51,43.10456853,224.8616963,5.21665577,15
2148,122383047,Lake May,71-53,164.0337414,1275.274179,7.77446254,22
2149,111861049,Lake Emily,36-363,331.887485,3923.147214,11.82071453,30
2150,121858052,Lake Sapphire,57-70,252.816481,1001.695286,3.96214393,8
2151,122382883,Lake Esau,71-127,283.7202214,3811.350315,13.43348139,29
2152,110734081,Lake Alice,7-597,45.90106013,992.2767405,21.61773034,51
2153,116542215,Lake Glazon,42-150,33.01575002,131.3916148,3.9796647,8
2154,82815984,Hamlin Lake,53-155,789.1676073,11040.80312,13.99044134,74
2155,129225129,Lake Ann,10-111,490.2980963,16774.28896,34.2124293,79
2156,111861257,Lake Ottawa,36-417,534.6666089,20126.8098,37.64366329,90
2157,110734477,Lake Keewaydin,52-1606,150.4577718,1472.739548,9.78839133,25
2158,111860957,Lake Fifteen,36-366,61.61572687,472.2977048,7.66521356,24
2159,113470985,Lake Fifteen,60-93,89.77684456,2803.29046,31.22509455,59
2160,116543277,Lake Gerald,31-909,357.7554647,6337.677156,17.71510929,40
2161,121857955,Lake Missaukee,57-45,2045.559105,21264.23599,10.39531732,27
2162,155637897,George Lake,12-119,521.9856549,10752.45053,20.59913033,84
2163,116542229,Lake Manganese,42-66,57.60471232,626.4062115,10.87421821,27
2164,44366152,Lake Twentythree,21-427,6.73312743,65.24644624,9.6903626,21
2165,123397532,Bay Lake,27-291,173.447468,2449.888127,14.1246693,46
2166,75475817,Lake Mary,55-17,36.945714,205.4248813,5.56018166,12
2167,116542403,Lac La Belle,42-33,1151.41273,24510.99017,21.28775333,38
2168,122383004,Lake Nettie,71-112,271.9347773,3429.292036,12.61071522,46
2169,116542239,Lake Bailey,42-93,235.6555065,898.8354467,3.81419242,9
2170,110736461,Lake Ellen,36-553,143.6319798,3668.234662,25.53912204,73
2171,75475805,Lake Ann,55-16,22.18709799,373.7256384,16.84427763,28
2172,75473665,Lake Antoine,22-95,783.3104685,9795.916969,12.50579095,26
2173,60090034,Lake Eleanor,51-84,15.49078926,199.6044375,12.88536266,38
2174,121859022,Lake George,18-125,137.8390884,1309.010735,9.49665839,25
2175,145333589,Mohican Lake,47-94,17.42809545,272.6453288,15.64401168,30
2176,116543343,Lake Roland,31-915,261.0033294,3921.463685,15.02457342,40
2177,123394135,Lake Gogebic,66-377,2087.835623,43396.52169,20.78541108,35
2178,151873807,Swezzey Lake,38-336,102.1793108,345.0449817,3.3768576,22
2179,116542415,Lake Gratiot,42-36,1478.762866,43447.1049,29.38071134,74
2180,123148028,Oxbow Lake,27-858,103.9122608,1586.145969,15.2642812,90
2181,145332941,Chenango Lake,47-73,29.29236613,491.8654858,16.79159285,27
2182,118253341,Round Lake,35-109,213.8363484,821.3158939,3.84086195,15
2183,118254469,Birch Lake,65-42,18.94779355,169.4585694,8.94344605,20
2184,118253503,Sage Lake,65-161,803.4913179,16374.27106,20.37890229,80
2185,118254623,Elbow Lake,65-50,39.38019622,316.2504093,8.03069664,21
2186,118254265,Hardwood Lake,65-60,178.3297762,2009.482584,11.2683514,35
2187,118254629,Hewey Lake,65-52,32.41083604,364.1372083,11.23504521,27
2188,118254731,Skidway Lake,65-57,33.30931121,248.9885716,7.47504414,20
2189,118253167,Devoe Lake,65-133,121.5891914,2575.121999,21.17887264,54
2190,118253745,Little Williams Lake,65-96,9.1834244,123.1130903,13.40601119,26
2191,118253755,Little Stylus Lake,65-89,213.281844,1580.055439,7.40829791,31
2192,118254249,Flowage Lake,65-85,57.91013457,337.6682683,5.83090112,16
2193,118254251,Boughner Lake,65-32,45.09030738,376.088213,8.34077732,22
2194,118254697,Bush Lake,65-48,34.96837674,574.4041195,16.42638787,36
2195,155417265,Lake Geneserath,15-66,468.9274345,7925.979736,16.90235877,50
2196,155417240,Barneys Lake,15-70,44.39198757,136.2123936,3.06840043,12
2197,155417225,Font Lake,15-76,365.0643477,217.733571,0.59642518,6
2198,155417254,Fox Lake,15-72,77.36350572,709.2654645,9.16795921,17
2199,129224969,Bass Lake,28-106,358.6749438,1354.843471,3.77735745,28
2200,167791873,Round Lake,35-4,89.93598043,466.991611,5.19248924,13
2201,167792111,Hewey Lake,65-51,49.24661989,538.5370205,10.93551236,22
2202,2913,Sixmile Lake,31-818,99.13892615,1103.852975,11.1344052,18
2203,7095,Teal Lake,2-572,62.29773772,624.6636243,10.02706755,21
2204,7449,"Nita, Lake",2-585,10.4967895,62.99173319,6.00104758,17
2205,7472,Deadman Lake,2-583,49.4534471,291.7297717,5.8990786,12
2206,7526,Mitchell Lake,2-525,130.3527837,929.78033,7.13279996,31
2207,7844,Legion Lake,2-736,35.44973803,526.865492,14.86232399,37
2208,8644,"Angeline, Lake",52-1075,95.97350621,4096.950514,42.68834885,162
2209,10024,"Sainte Kathryn, Lake",36-1501,161.1455737,1899.981788,11.79046836,27
2210,10866,Webb Lake,36-1536,61.66811321,850.585897,13.79296127,37
2211,12514,Cornelia Lake,27-769,14.44652192,183.2831271,12.68700717,36
2212,15259,Sleighrunner Lake,52-88,5.29596254,70.49199928,13.31051698,36
2213,18561,Camp Fortyone Lake,21-454,14.56686224,67.65349976,4.64434266,17
2214,18706,Lyman Lake,21-263,74.22081948,669.6334678,9.02217831,30
2215,19066,Camp Seven Lake,21-264,49.64124719,851.0335284,17.14367742,38
2216,19322,Fern Lake,21-281,13.0360444,28.23166628,2.16566202,6
2217,27611,Breeds Lake,40-11,8.07145018,17.26821827,2.13941954,6
2218,28052,Grass Lake,57-133,141.8038942,242.2702705,1.70848813,4
2219,58513,No Name,81-411,10.88400363,19.79338816,1.81857603,4
2220,65703,Goose Lake,30-27,75.79809313,1902.037334,25.09347208,60
2221,68307,Pleasant Lake,30-223,72.10831558,1395.043562,19.34650049,40
2222,70821,No Name,8-409,5.70516905,32.00978401,5.61066355,10
2223,70470,Argo Pond,81-194,87.59688089,471.4896702,5.38249382,12
2224,70471,Stearn's Bayou,70-116,77.2018988,821.477995,10.64064495,24
2225,70542,Huron River,81-221,98.23081387,533.8116243,5.43425839,21
2226,70618,Huron River,81-258,65.77599307,310.6277735,4.72250982,15
2227,70646,Flat Rock Impoundment,82-235,152.1892392,220.3621545,1.44794833,3
2228,9231,Upper Dam Lake,31-39,53.70588361,139.249813,2.59282231,6
2229,29073,Portage Lake,51-142,2097.973616,41052.95362,19.56790749,60
2230,70847,No Name,21-133,14.49124799,68.80723479,4.74819248,12
